,type,ethyl,methonal,glycerol,propanol,coumarin,citric_acid,acetaldehyde,isoamyl_alcohol,impurities,add_ingredient0,add_ingredient1,add_ingredient2,add_ingredient3,add_ingredient4,add_ingredient5,add_ingredient6,add_ingredient7,add_ingredient8,add_ingredient9,add_ingredient10,add_ingredient11,add_ingredient12,add_ingredient13,add_ingredient14,add_ingredient15,add_ingredient16,add_ingredient17,add_ingredient18,add_ingredient19,add_ingredient20,add_ingredient21,add_ingredient22,add_ingredient23,add_ingredient24,add_ingredient25,add_ingredient26,add_ingredient27,add_ingredient28,add_ingredient29,add_ingredient30,add_ingredient31,add_ingredient32,add_ingredient33,add_ingredient34,add_ingredient35,add_ingredient36,add_ingredient37,add_ingredient38,add_ingredient39,add_ingredient40,add_ingredient41,add_ingredient42,add_ingredient43,add_ingredient44,add_ingredient45,add_ingredient46,add_ingredient47,add_ingredient48,add_ingredient49,add_ingredient50,add_ingredient51,add_ingredient52,add_ingredient53,add_ingredient54,add_ingredient55,add_ingredient56,add_ingredient57,add_ingredient58,add_ingredient59,add_ingredient60,add_ingredient61,add_ingredient62,add_ingredient63,add_ingredient64,add_ingredient65,add_ingredient66,add_ingredient67,add_ingredient68,add_ingredient69,add_ingredient70,add_ingredient71,add_ingredient72,add_ingredient73,add_ingredient74,add_ingredient75,add_ingredient76,add_ingredient77,add_ingredient78,add_ingredient79,add_ingredient80,add_ingredient81,add_ingredient82,add_ingredient83,add_ingredient84,add_ingredient85,add_ingredient86,add_ingredient87,add_ingredient88,add_ingredient89
26,whiskey,3.330177366572173,5.404245287559802,6.302874899372076,7.753791364454676,3.962155026202764,3.7302536280800855,6.159444346981323,5.982697218041834,8.21799398359722,5.917291865155616,5.122206212209828,6.278043219800425,8.548162323173383,7.709202968440899,5.492466559114366,4.467837065162983,1.2919095630415864,1.7419350933274966,7.856512944582706,7.550680856357819,8.816303064373104,7.921528715593325,4.734690637507908,5.7740321604272475,5.329523926204097,5.786317225968544,1.3078380868092283,7.599844295438725,9.277112517793666,3.617981335726448,5.129927524964684,8.25781991954355,1.0846095300936351,3.653470015522665,4.613385048339169,7.289729557213638,8.483255082378902,2.655949620956257,7.089502944353501,3.447526714113672,5.760813167600526,7.465180124019392,5.536273868513399,1.4859077710991277,6.505343600375116,1.029884058858341,5.471741154059512,8.084126188032386,5.543665515060993,2.708942899188425,8.133000019167048,1.2814240816257843,8.473440640321495,9.338446196757564,6.666029722757174,5.857999756219204,5.129889914292187,4.618462431543135,8.989332577134682,9.763582986322215,5.719614222311198,1.5605241114891841,5.6108090622252424,4.88447091298133,7.941764771212025,9.024115219693321,2.30571074478911,0.5558821081743159,8.264325062840227,7.292407854551138,8.717064971462444,8.618756069069201,9.59397386382015,1.3674509179391123,8.440747078542078,5.90721418448173,5.762353705435477,3.3056472751998482,5.0153698347060205,3.1897392228691297,4.762011586240216,5.150558777900798,4.346332850603988,5.807293148768944,3.1592034178589983,3.887405905248825,9.391960952287661,1.3768268440018878,2.417317822328759,9.534740700824976,9.405109313074762,2.3209038383975185,6.800730531117802,3.9603200815621875,2.2414141254497983,4.433859707570791,7.312105874712741,5.746507597289494,7.8230433778100235
27,brandy,6.776688976867779,0.8302831968044324,8.741404664407584,3.4827514406559557,6.716632322872147,4.797525407309458,4.278155254383191,7.675424487504769,6.054693701459188,3.8688016318606318,4.878744144401495,8.085938866810348,6.462793060230439,6.372537819845582,6.0374001826652846,10.303800086577859,8.394194711361294,8.245246455455057,7.171742914885585,4.151777560037878,3.822524463427809,8.447029257195668,8.266989048387792,8.186816864605525,10.316604842609312,7.389325827749655,10.31657656900243,8.082026861239772,6.131511996406758,1.8676564534393834,8.588830212886542,5.04016092191728,6.07244009838379,6.055646020860078,4.009097824414839,1.1310069174887485,9.02372031253689,6.251202083113869,5.252051546964009,3.6478251167283937,9.313820332013897,7.705876575549624,7.496780370987153,9.192698580911125,6.997160230385933,7.2095019908327735,9.886314336252688,4.337078131590706,7.829943661659958,5.255087844347218,6.18139145802858,8.282264394560578,3.2349414871080198,7.296068577852603,3.112820915384116,8.74697645069088,2.2137482764078977,3.5814796650150402,4.49763102771371,5.968328221919372,3.6587339360100195,7.311293998385052,8.237867733762982,6.818065948523419,1.7354450047543075,2.1209026175835244,1.9515827283409724,6.684039341183918,7.070726790989586,4.040013900558118,4.411811579472145,6.342743630223861,6.704607049691019,1.3374096779162836,7.409776350184904,9.959679267843596,2.07978990263436,10.293424193302208,8.276854501841424,7.503483627511757,6.402402459184485,6.862921956932553,6.183655050295085,4.38716447978473,9.02892659650392,3.613594280001282,6.768362161135471,1.913569237651773,9.608260823738846,2.5518872393344636,6.27495509002313,9.910217932570117,2.8269534089873547,9.885001612226528,5.295800614133333,4.672004106807151,1.6361126466541487,9.619559212949824,3.3159983801824144
28,whiskey,2.665813640854315,5.355376181017873,5.641818191612028,7.907311534461812,3.506790932328797,2.6516521421278556,7.4168242156998625,6.05863783813706,7.968578674409584,7.1726924100860066,5.247825642520955,5.672348407027422,9.049671363004634,8.92230399775182,6.325403242633645,3.5752543594987474,1.4418337085457575,1.7216989338427218,7.815768105007255,8.265593269419629,8.364545149338987,8.14091232683994,4.768956770187089,6.270585556581705,6.278629477478964,4.774573535969835,1.2024049901624343,7.963208880335525,9.03637308705584,3.4318632115497554,4.53283427168771,6.965095620274551,1.9169623784630705,3.485149551712664,3.4017308439261456,8.219590954517964,8.276272048091654,3.0197435371661903,6.895283481148515,3.191141497406743,5.590066001015333,7.252412264615309,5.940059293745187,1.9002496571008156,6.556144178384768,1.2204640029413916,6.264057619445044,8.67883033938431,5.829067156598246,4.22730417945834,7.547601242632863,1.5056961647481588,9.708859825631986,7.860715283829817,7.397702233578801,6.245446179180864,4.992930629308703,5.413636109789648,10.26747710523157,9.322733129629492,6.597045942385611,2.0918564662898285,5.730532955409034,5.461343028401122,9.211563979457187,9.920335530290277,2.2945378138865697,2.233914725220812,8.621219720110007,8.591690216653472,9.112641926628866,7.6704656759561765,10.410826168864649,1.3553824003368244,8.656671732623439,5.000292775887543,4.519930446419186,3.690736563068697,5.753953265079447,3.066878800994378,3.6439363425632583,5.698306966451596,5.42178670771559,7.078362217430385,3.1035884506590024,2.7104674944789187,9.058921749925688,1.8505549348195593,0.8107779713474108,10.142194978864955,8.60386827916962,3.0648987025152974,5.787463866806627,3.285470217036678,2.0921438919998194,4.937841730306514,7.10766293302098,4.520470526596887,7.958908273734788
29,gin,2.9996597877975715,5.294746925634737,7.486352978904378,2.3343545531463965,8.905839607445031,8.885879393578149,1.4061709582138975,7.549825576338784,7.98025464554268,3.44211442502466,1.7407995663545497,0.6638534660334503,2.366321456831209,4.061426748409544,4.380364570611819,1.634829752717185,6.753376957687441,2.2888141159297475,8.160627637043858,7.528086920468714,5.422205702877999,9.122809458698637,5.115910725989375,9.130068945013807,8.711082788081246,4.252961747199941,4.329825669676892,6.4318652002372305,9.152943028794619,2.3433340535489293,4.990642063077922,5.516353986822081,4.36128673121846,8.631851995140709,2.060722429301621,11.069409397366721,1.7378491258016835,8.788013207274796,4.7218813597025395,4.839964357987883,1.6789578213641645,5.662419491260353,8.424188799597726,2.3874004245274527,8.102692001214427,3.4128681617636114,10.066179921551736,6.15300046966878,3.2697488232297958,4.063134269951503,3.7350051653608793,10.035691763565286,4.807766361979934,2.718097888510794,7.973999460195152,4.996747396037267,9.222575442432317,5.91243690250914,9.11605010719213,0.827693003618845,8.393895854330143,7.867034422853213,4.7907620557338735,0.7913504433023009,4.119179773181488,6.8296760545558,6.679233760311284,2.080558609292252,8.606865381599144,9.727582511615209,5.883971041684973,0.6899912552035754,1.0350713794383974,7.526778508871211,6.9857346064622785,7.608103680017242,3.5343840768517176,3.0031470444593853,3.17798494227853,8.517809395270497,5.9475309373973815,5.984032650651686,0.6244377869272053,4.957617151381543,3.4675178018157626,4.438018729307099,9.557278119284133,6.746020515189448,6.615652221787304,4.699561931245617,7.353452066697323,5.951096948298128,7.039262221774503,4.0450074981978075,1.6141628597324325,6.588061624985707,5.386302859989748,9.810840839860294,3.996416460565227
30,brandy,6.816786854199927,-0.015425027048306728,8.946101052216239,2.782770890635793,6.485613214518084,5.17942975871097,3.8476086828312637,6.692446663942691,5.439392934945457,4.365386753678523,5.464078675162317,7.351150585958752,7.248289611007191,4.7089581754639065,5.4975555727756165,8.719665765125235,7.4170067427253565,9.76395826296022,7.622528365689595,5.641301918231351,2.9985356343955356,8.614899994702418,8.688091768825938,8.55887784767253,9.753459934206697,6.349652977978211,9.159617183012518,8.45497315204653,5.671768739142864,2.678174380419199,9.96513928090958,5.197156733988757,4.713905087857377,6.442009124680635,3.7392690384574867,2.3082058290871696,9.15983151309217,6.248182060890806,4.992243839460481,2.6621112272281806,9.911666261482189,8.491129164553907,7.253542542542885,10.397237366616743,7.5693534143874075,7.094253709341895,9.742390431529225,4.086122076424451,7.827871112713778,4.793085859343517,5.265627655795987,8.624608392130334,4.974075462762557,7.572000243748911,2.482371735099077,7.858887928644403,2.218706640021716,2.8495091321359696,4.1294586629594345,5.134163624569007,2.8595744663498373,7.025994104240875,8.954659707980115,7.330540488693409,2.0972026668473918,1.14634819356353,2.547051566445471,6.772419402032571,6.913284365132387,5.20715907039579,5.1600845481843,6.574378992115921,6.218234542973812,1.4080673923416476,6.959021919962333,10.39469131657967,1.8861093925420818,10.013252224051833,8.541291450043467,8.132878172539511,7.459415904194939,6.358296953400675,5.3574314485225205,5.09424791360967,9.729395908615777,4.315254741467512,6.64294993389554,2.3946253844187373,8.498089417774601,3.298179044792916,6.176580901878657,9.442841345576053,3.2496858202148893,9.592479445299007,5.184082044773716,4.73080921553502,1.9602386291656948,10.17831415075921,3.463246542859039
31,gin,3.659865965986223,5.0134270046416365,7.325284373907954,0.8113178525341606,8.268534737345005,8.429305101380175,2.3115401110911993,7.230898236458405,8.445595695835474,4.8510532320268736,1.5974387911696721,0.72148655526777,1.9340404830650448,4.637047472710193,3.8580013498091397,1.4722180337790776,6.569876260426994,1.4729459016350683,8.938060321516742,8.241785732158759,5.143827908778988,9.86299371559406,4.94270756873674,9.354093449757771,8.687254343720651,2.9752825722237928,2.329642349266252,4.638942953105777,9.19998486981995,2.929059780338738,6.106845465293073,5.698985573469904,4.717826349776823,8.231542038924667,1.8639672294100507,9.670360378737243,0.5427613290035073,7.849724665261884,4.72334191496479,3.6787027634593494,1.2520972532012378,4.489306967219298,8.28187543714589,2.1348255730729533,9.450860477943161,3.189260764604536,9.026321447497272,5.782708835180061,2.768240492254068,2.7814754878496477,3.697988513837068,8.50110596520069,4.4000029331783095,2.1135380353479296,7.001804240761092,4.744039283337479,8.571713129895496,5.772428435490078,8.267917516948035,1.04879685422704,7.286043447144466,8.769744820805895,4.334445707541524,1.2060631115026206,4.9750827656136964,7.217063753708627,6.911178504417635,2.364280460123711,6.619556897690841,9.517771936936514,5.3528474053138195,2.0428163875448293,1.6107520124479633,7.220021301591526,7.879474513771321,6.564594876074891,4.162157269002634,3.95972883945511,2.649622231386926,7.325709472926033,5.480034175404185,6.242257030067238,2.5125276245109323,4.262671458979533,4.3201490901005535,4.433074146421894,8.922382829429303,7.200478897293516,6.1931202884187755,4.200562279405382,8.296870935114633,5.868211860689195,8.211189047757188,3.440370733250087,2.153627192680863,6.832781498778214,5.599416639334666,9.031356134715411,4.452985951136084
32,rum,7.58930087195644,3.0989034563396602,4.775617033385615,3.370872225273549,2.308696708076846,6.228726802095567,3.5854495775154427,2.3823368192564676,7.241276982095927,0.8967237925369065,1.9808434761939633,6.343548783611115,5.8196814111035975,5.206301658303613,6.770166511320697,6.235652577614173,9.302989965952973,6.963532050214446,6.252391442870686,6.6504341980682495,9.986834980495162,2.9029636855204433,8.014696060758922,8.624409330130137,2.343185588296861,7.476099491855241,6.6662686037825445,4.587049914711133,1.2134152682721435,1.5966142743840566,7.9057768762266845,4.963146571756918,8.838932942416127,2.441299682391296,3.620647475678013,5.321712270063598,3.4938154230240013,6.095517046789504,4.7979977862952055,2.021063727263056,4.188403797955814,3.6616574761540637,8.850870787936593,2.5062522773314373,5.955378919475507,3.8188790656528453,8.84483763287973,9.91869190583756,2.1918111734517116,5.569603030279182,7.846083973455184,3.4349642265155387,7.38092538831796,8.816779979323812,1.1429398751276365,4.473315682994894,6.569323377731878,2.5851279529893847,4.5309234526286755,2.3812980011390588,8.546980582708377,6.835640014931763,5.9502234330560775,8.658133050353307,0.8110222590676419,4.787090442996846,0.4971212234472465,1.6342839067130854,2.5085667078749165,9.595295664059034,1.1455260679524302,3.2573898112298547,9.906862486506236,6.750127171196445,9.155521862047472,5.208519153573031,9.04713973528242,6.67696979868412,9.248957634322283,4.613449831772847,8.034228134455867,9.336342900930164,9.783051627013283,8.717713396325932,8.744954777225193,3.5906920754722944,7.668582525861881,3.6857595925189814,2.94525837877706,5.872677757364369,8.13531120435535,2.6230546685923186,9.557553516340812,4.314188740891076,8.6299197882778,4.982628165099077,8.832345322948537,6.920965970648937,5.72423946418127
33,whiskey,3.8227765866935925,4.930514360204341,6.902863921638294,7.458350057804755,3.7263230001704977,3.536977837117957,6.151068323874406,6.6007796291651655,8.542800591453336,6.3858458965275995,4.011444863330766,5.6205521239696585,7.472309133761291,7.498759785655688,5.062909742830585,3.7952333968971974,2.4440904076522463,2.3071629202184543,8.602968947911489,6.732376554582297,8.83130478045474,7.830903363302371,6.123665736449232,6.259261693639651,6.068917420018239,4.980404744260448,1.3564576869503135,8.35688387332969,9.698653405062226,3.86495120725174,5.0052578705697846,7.40874172699867,2.4017076534062802,4.283633526061581,4.786186715206265,8.034568542168813,8.742292421507683,2.7649148716699434,6.444134437252166,3.5890185528845326,6.669907512910849,7.715848060275999,6.5799877720557935,1.556024384033543,6.534454892356498,1.0606864601069554,5.959906759361736,9.039506678761875,6.090368927430129,3.4644804404837695,8.03798830332841,2.11321945196801,9.206622418411733,7.77285825064948,6.555208504444836,5.913295610741502,5.229664174507322,4.257360661930674,9.026100053370337,8.054821353120715,6.283302090329096,2.3415949608089837,4.829292941923989,5.628101037815927,7.991810911113232,9.12944016465127,2.390290603402403,2.205893751705793,7.976989008624693,7.945663578111294,9.180698362070032,8.737080329088457,9.206718897396053,0.5683976924775286,8.009409159376641,5.327289987090803,4.053065806738097,3.197045291864659,6.464391382116731,3.51026468857322,4.542899279690748,4.129173484215692,5.6871768136503515,6.996795351375182,3.689912400203016,3.747541759548227,10.254451604719556,2.909496601400453,0.8474065817550824,9.265680631009493,9.56177541737293,2.558142083420063,6.184072897581623,4.5667780356489525,2.912564377471284,4.815350794595809,7.26916483999953,5.971919157940666,8.461307493751653
34,brandy,7.930138470590173,0.8896611183433234,9.260342785452394,3.1869902769276512,6.154640254807983,3.5414040322453455,4.193732524159775,7.419164922452471,5.58843373571153,3.351680023837846,5.104034420008619,7.502399302049011,7.213974021439534,6.2769592654541615,5.952262427258403,9.708658770077017,7.4306022619859515,9.393246972559146,6.953888819629014,4.596169729819389,3.6399556489817133,7.748632346240635,8.41228561542094,8.104128438191763,10.104213705269649,7.3989120954977095,8.83123813221868,8.884110510355189,5.207577044810868,1.6611825216480363,8.958369201944619,4.787983722669524,5.846001721682835,7.345601323164659,3.797329646109051,1.6862168243338407,8.250693679665236,6.862438942097037,5.302583628857262,1.7153041504552315,8.483649164606781,8.88850849969242,7.902634059950131,9.783070327069531,7.7142570404479205,6.409091162960969,9.46716479254732,5.103052353680994,8.566603639168637,4.880853700695853,6.5444706523136,7.244150037615394,4.600251301567918,7.078984148651493,2.7797564554037835,7.8024409887915676,2.4073549794755573,4.151603075651044,5.35194327729301,6.565040538512804,3.228121281319957,8.217380329769746,8.612956250945468,7.081982383151974,0.7307069092365368,2.4655119277179427,1.3693582056362852,6.08045577753704,5.509966330480555,4.740636530728171,5.045820494923274,6.3363844899786645,5.980194044924741,1.4059371510779541,7.737440817401198,8.97775134485461,2.378433238797566,9.574160963330684,8.89671594298817,7.571004708082728,5.851052968040556,6.895572280436186,5.655980348100347,4.788153057189022,8.695706342128455,2.871525518240298,6.313246469853461,2.302233247994542,9.319336367818496,2.7814128641021822,6.229461455174757,9.701494109206237,0.9769071454453091,9.557248635390533,5.419453383979302,4.778290369550152,1.8594287349141214,9.99236114031865,4.28108158311058
35,gin,2.9691924676783046,5.52503340566414,8.019581395077775,2.7427498496811946,7.8225140901857735,8.706052494680305,2.474646544021365,7.672948835370786,8.97157440136499,3.5372348254383295,1.9931040715011537,1.4102014004890597,2.074638683081182,3.688396676008163,4.252807755864945,2.2054708159893925,5.289597581053285,1.9900691092751823,8.586807743486048,8.786922599578759,5.208033136477098,9.680188788185982,5.961360080284354,8.362296807974301,9.042591802735338,2.4954880791164635,3.983908152693399,5.502215265380985,9.429445055491172,2.1211778526253338,6.585331299993223,4.636481839124083,3.7912364100208253,7.6088041797914965,1.2418752541426779,9.946722695064594,2.0698580010362315,8.641396813738961,4.732871695241143,4.7891406167570985,2.003958671339918,4.9244768155321825,8.437407918829022,2.2211534022337474,8.906617792081233,2.796390015444623,10.150477452380215,6.9568395871680275,3.6009032379862504,4.038649264375441,3.7827531913420804,9.011116039846863,5.286058428239329,1.3862320407901754,7.496939806723573,4.076464166104532,10.034325889322666,4.992487394065175,8.867326272287668,2.446541292025329,8.180918728391193,8.410630721120404,4.143114623562092,0.35851136525644867,4.307321181012899,7.294646153920851,7.61507398757857,2.2679905547975876,7.1873593130958735,9.387041919154228,5.120915713712123,0.4113951729253713,1.630027765391704,7.826556273444361,7.623781332794901,8.028921338499138,3.5955326401990604,4.433041203925493,2.6643232789819637,7.922264862161468,6.067832541901359,6.410876140631432,1.3848116753561233,3.8160909586727367,4.292675439026196,4.66546266484641,8.873518231107122,6.9300334976376465,7.1254749555057,4.590465272427364,6.786414400608329,6.282065852315166,8.175569844279696,3.8748274118388166,2.0831381824135025,7.038199022432858,4.622164880651167,9.96709280974083,5.344242217554479
36,whiskey,4.730324240103259,5.04599418540678,6.406711348153422,7.192258353473386,3.6440771958008384,3.178962857959405,6.583145147961796,7.192540096425089,7.339517509273884,6.063326891881471,4.34195508568954,5.703545310472774,8.973309594977412,9.050867969583306,5.909955610726767,2.9393242873572034,1.2712253269377418,2.2952424388690558,7.687829772805606,8.218410977641911,8.950892257883373,8.903519006268285,5.590367470155528,5.524095788708731,6.365226817318374,4.206888642199573,0.9300644488496246,8.145421428041463,9.693589008999709,3.676677382371492,4.049058748610129,7.350892158902004,2.03475428830491,4.011806051184904,4.494714721107948,7.0376126301100905,7.962913143750348,3.372558696500723,7.26168138465282,3.633861556189952,5.561256389115595,7.34550803503558,5.974849766621525,1.8802692638818503,5.649589718382355,1.086910403829341,6.465716495830077,9.419410765274378,5.783664290935262,1.9531484749064765,8.083003661050753,1.6248465326949697,8.457046560620267,8.701936838136495,6.893074064678795,6.099297729633551,5.285704768353232,4.515712113869815,8.326755521740347,9.228662736902667,7.132536793080527,1.9063445659741327,6.296104554545418,4.5916331428556,8.555853981396496,9.267928922766536,2.293650339566758,3.2770345209394214,8.920479508740815,8.077757191400945,8.961165721172208,9.343753999088051,9.469767337768436,0.9788215592172094,8.241759319014921,5.364173245064114,4.51128379739166,4.25348838774826,4.933934811702803,3.054266351762276,4.117381127788701,4.692312520942713,4.6009348487805894,5.904261718130872,3.135300283496003,2.9668334665514076,9.558311470711125,2.376995542130506,1.483613985804391,9.362752709033147,8.924782346516432,2.2979168611831295,7.7663404284357656,4.05295858109412,2.9314905988356865,5.512536383993955,7.651823941509136,5.384892307732066,8.998222558508395
37,rum,7.683780595738272,2.4614351562203027,3.787348989545756,3.7346438397374015,3.537511554099172,6.416050587026219,3.986021919740471,3.4768389535715154,7.275172681835282,2.5434963875886836,2.9115248901302655,6.162629054115502,5.656444469291899,4.5101024894136765,7.697030035680578,6.556915737625715,8.946040755305223,7.296465514184719,7.029493014943485,7.302063066990733,8.711061090414509,2.7799496037445968,9.247751856788666,9.459417604641592,2.224520628704727,8.409286075093851,5.936469142611884,5.123649206439145,1.5431674114099214,1.7114834377773154,6.612413087800219,4.72943657331882,9.09076426350777,2.7433519289373947,4.7211567236263985,5.424526483605417,4.099815684624052,6.336298557941363,5.142181767038615,2.0988425536248316,3.4740856644226596,3.1348730364131567,9.138579144700774,3.6792298897274582,5.700359535191031,4.5684087367981,8.981838406319303,8.236747233358821,1.3926130544737274,5.229941101569697,8.748907223738069,3.6861453881090536,8.683619607766309,8.024596292594975,1.5188144097407297,4.507671329627307,6.839664835466048,2.279568950079673,3.9108400355251765,1.5637692350655947,7.774019067430863,6.085717785615226,6.629073508884071,8.911865882047435,0.42082728711645545,5.436764031551257,1.424458229632695,1.8641982839439817,1.077671559694034,9.436030398334427,1.5800895740334355,3.1593082452502386,9.461995455966086,7.452030112861225,8.895305077132864,6.997652424052172,8.190371707320756,6.197003983328236,8.110260072007504,3.1861967206046278,8.524677447115488,9.44991971128286,9.378613553979886,9.315692117566957,9.484461197673467,4.307212561284183,8.051548716319235,2.3609126220993897,1.5014166935297086,6.768257030793312,9.099521381481647,2.6541140260143266,9.073968290178774,5.124520065643614,9.136493313492378,4.5402348834191635,9.289739319242223,6.718198145139619,5.762312172482681
38,vodka,0.7517727988896163,5.516210715080627,4.763512185773789,9.554890599965185,7.863124281961006,6.982271119029761,4.707751912614986,3.150119929259783,5.2127837934641,5.126856317714339,9.893991593728206,6.3446469606080855,6.038971390835978,6.916887642348154,6.00901484311742,7.593807835085372,9.771055167396051,5.0079982763223505,4.0447771483442425,6.536315030264369,6.763110356780826,6.479999100087576,5.745508653136251,7.041580887186454,5.329307371888503,4.245825808627427,7.180715144820407,1.7311683385753842,5.998732109405798,4.906858805724389,4.143524046889389,2.6399463973976918,7.717238313128224,2.1892544102061557,1.9740262962163604,7.129510432514476,4.950563467013712,8.067651693065875,6.183431662351134,4.4463475983765886,6.613322333972813,6.632576724169243,9.65542720061061,8.88002652591195,6.150640745111651,3.360663691098681,5.234577939556089,4.448095447710598,1.4396450263097191,7.050703780015875,3.1391623963794664,3.977900593523407,6.703524558523352,3.2803091218961353,6.7485658263480115,4.859442041370778,8.169501747989315,3.6183706280734174,6.818082566908614,5.839116817747091,3.8330345146690306,3.1049616077118456,4.800292910100434,4.793776405368089,1.5027878272155022,9.730959428400434,4.224685468765321,5.826733683091556,5.144376793735704,6.861003250226899,4.105793166403532,1.5267069924660641,1.0858446552853505,5.38348193531501,5.299679592506988,3.624661486729335,8.774714203022628,10.375700498755801,2.335257451338246,3.4725222277642405,5.550731952057807,9.349101112532576,0.9947654070063087,4.24286305744667,5.295654240634612,7.316829049172414,10.596815184939638,3.670386811711518,2.713982081417259,4.78335018616718,6.3209609070519726,8.86646975196392,5.4245740491432155,3.6301303385610617,1.1762196695349962,8.192035296077599,9.009673569171314,8.449016774309866,8.501258240669992
39,vodka,0.8888327610141284,6.125907374594034,4.647515728208657,9.211065944722092,8.116533472246909,6.03955133076637,4.395484092504091,3.5885335346841614,5.8384369852521365,4.996929997603321,9.253555913855733,5.279135074752403,4.899874236481194,8.416206585650151,5.637954800361449,7.05175382716428,9.455218010501625,5.5432556652873135,4.119810969909426,6.220977131835368,7.56216729158489,5.488476916995928,6.155184660864577,7.026421205870573,5.599791410306045,3.54369820509015,8.28963740156801,1.7557537630281053,5.756022719406398,4.827953224309313,4.920802434559503,2.9429731860855943,7.530151895241768,1.4330125936188254,2.151728254714707,7.269527097732989,5.073314274977213,7.9959811976059,7.904419889816729,3.5348521997121796,6.2322214236451465,7.196511204375563,10.134767685379334,9.259378676955098,5.152190920919888,3.345707415637537,5.78493901131394,3.090261174022584,1.8821786058247791,6.383460518247268,3.1858777367807027,3.5109490360566333,7.258179573889671,4.884808751265834,7.528477893557684,3.9819940014281587,9.502054202108065,2.225095738607542,6.072566752589241,5.204880632977946,4.0972079781962645,2.6251969826299133,4.53709704779191,4.414074205327088,1.9804161319838638,10.032383280720843,3.507852792360764,4.867693689154642,4.617439341683394,6.847011230894468,3.2538180047702947,1.4002175771657814,1.6023983219372937,6.112647253162538,4.909062574429429,2.3706176695939476,8.233744462096402,9.788259159257219,2.2261196037275583,3.7965597949906305,5.9458818126888415,9.401889233680008,1.2632902694421966,4.114105133078186,6.856111148680445,6.997170163511717,8.850649289510887,4.4737692842107055,3.8368270892725196,4.729550772713299,5.741998469529253,9.858042341087831,5.394039304509871,4.954436242330757,1.887427965171397,7.450962681701723,9.023010036428639,9.705325610955326,7.3213655383773855
40,rum,6.653880166894344,2.832616461928677,3.603507940584442,4.024998839545817,2.9786344838865526,6.191835122399368,3.7729042074076995,3.3560561178431096,7.272033835114131,1.0057846573998352,0.8640673034756837,6.214334849290333,5.209467079935776,4.867704664603583,7.614658596135083,6.608097630534425,7.502921849123197,7.6906244638104155,5.839463021692242,7.320109576220905,9.559785920156747,3.9913308269206387,9.250434562576691,9.136491391368752,1.2135511523137756,7.89102403722508,6.048948618476453,5.256029283674513,1.915721929385037,0.6381019916679445,7.338133782424654,4.672101165534342,8.521745256115512,1.7925503654411101,3.661783259018405,4.128865172896204,4.0148990658367385,6.322268802097632,4.641967048087028,1.6371626434473874,5.0348733454784265,3.436412854523104,9.601355973582228,3.211658306560786,6.389873689573711,4.571878595047192,7.938756071643324,8.845631911655511,1.5355492909187298,5.525531105677465,8.336524277452394,4.117032260021079,8.030813222120567,8.606614279728229,2.5660946497152644,4.494805322384691,6.463981230411083,1.8605815455325716,3.9390643843431357,1.2346716389377175,9.052817924767046,7.136797887796673,5.579120634831483,8.994940479746383,1.722737441863428,4.609622263568031,0.9228305167868822,2.7816852453941374,2.614336363658401,9.518838268620673,1.3172463877687974,3.2848294231928894,10.367239912941335,7.940826499760195,7.991707857303367,5.814245976571679,8.498355628623402,7.361744879327007,8.136368316921192,4.120867221021478,7.886066888095751,9.722024599345916,9.271459570993615,9.403274747016605,9.050070061382998,4.0352954860198125,7.720500786856866,2.2830413582037594,1.4060924964047383,6.387947577008944,8.934960042609864,3.004269822483674,8.75147420173914,6.305816732733688,8.250704425242699,4.853967078756722,10.03808898616919,6.026027344492593,6.011893884735466
41,brandy,8.201002483166302,1.2904723639034288,10.383132824843194,3.937504031350862,6.443599667615564,4.584048254503575,3.678857175157602,7.405655139342878,6.537475975519403,3.8178363082204054,4.746292979462142,8.395536268996661,7.090553889424389,6.850577682717198,6.035669467121565,10.533954538999112,8.19455320872065,9.483778731964913,6.976541281548765,4.732869490717125,4.179815314577316,8.533382655229795,7.515290789440624,8.53437238007742,10.183608859733496,7.074501921505298,9.968200194337701,7.303067770752889,6.124902615756737,1.4792395319876985,8.149396001984963,4.748903569954506,6.103893615545729,7.522950580334456,4.28149978030514,2.0252601510096486,7.991023192408613,6.430287296376617,4.670845618590182,2.495562191803479,9.965206381468024,7.9160283060917624,8.12582209820637,9.852433351041903,8.586220387786287,7.610252498319029,9.593796054520084,4.961796403135774,7.70659411576718,5.100565050460949,5.994391818490168,7.388808622750027,4.291374551887758,7.09764519775729,3.0248545221283796,8.779938375268157,1.7058062691253935,3.6832740395745587,4.6260655893970215,6.90773386127834,2.9977603322508513,7.605926229075916,8.429672545570876,7.354195949218982,1.699077325299205,1.6312808865054693,3.1412226703432946,6.652547446252039,7.030675316635769,5.158146597279402,4.599685568199643,7.033418363034901,7.2153313132233645,0.2555983864012279,6.6829352704161336,10.750929160737423,3.1043136776884053,9.146043235031982,9.414088274502799,8.329461562748104,6.438554561989453,5.907744023505805,5.943721267216535,3.6466927302966683,9.653811935560375,3.597626843900401,5.772010570846069,1.06044662152511,8.762699041214098,3.3709844311118493,6.269031518114426,10.383251622024147,2.1049340450910887,9.437397361857224,4.424018306006081,4.339889592568403,0.928194119001911,10.024385538250318,3.3958253858873304
